id,category,text,true_label,bert_pred,bert_confidence,distilbert_pred,distilbert_confidence,text_length_words,has_negation,n_negations,has_contrastive
6517,bert_only_correct,"** out of **** stars<br /><br />Let's see...14 divided by 20 times the square root of 13 equals 23, which was my departed grandmother's favorite number and the year she was born, 23 minutes past the 23rd hour. Assign the number any way you choose and ooh be very scared. Be EXTREMELY scared when you throw in a brain-dead looking mutt to go with 23, and you have Schumacher's latest attempt at a dark suspense fest with The Number 23. Oh yeah, 23 is also my record in Cuervo shots at my favorite dive on 23rd street in the 23rd state in the union.<br /><br />Carrey carries the film to about it's halfway point, then we lose sight of him, not caring much. Don't look for any crazy expressions to come from the comedian Carrey, as you have seen in The Mask and Me, Myself and Irene. No. And don't expect an embodiment of a character as he did with Andy Kaufman. This role is a sad and peculiar devolvement for Jimbo. Where's The Riddler when you need him! I know, we don't need him. Virginia Madsen, like usual, is underused as the supportive, speculative and peculiar wife. Her talent, like Carrey's, is suppressed, and it's almost painful to watch her try to rescue her underdeveloped character from near anonymity. <br /><br />To give credit where credit is due, there are a couple of interesting scenes in The Number 23 that showcase some very crafty cinematography. They are arresting enough on their own without having to be convoluted within the incoherent narrative of this silly story.<br /><br />I don't know about you, (and I realize this is a work of absolute fiction) but I don't know of anyone who often reads his novel in a dank, dark basement, or spends his time at graveyards on a regular basis like Carrey does in this movie. Schumacher keeps his film dark and blood-red and gloomy and rainy and smoggy and gloomy and rainy and dank and on and on and on from beginning to end. Even Flatliners and The Lost Boys had a little more daylight in them, and we're talking about medical students obsessed with death and teenage vampires!<br /><br />If you feel like watching this film, even if it's out of mere curiosity...make sure you do it while enjoying about 23 catnaps, that way you can kill 23 birds with one stone.",0,0,0.9962309002876282,1,0.9501708149909972,402,1,6,1
12966,bert_only_correct,"It seems that Hack has been described as un-realistic... but that's what TV is. TV is meant to provide an escape from everyday life and I feel Hack does a great job in that regard. Add to this the slow process of revealing his past and engaging/interesting plots; you just can't seem to get enough. Plus, with such great actors as David Morse, Andre Braugher, and even little Mathew Borish, what more can you ask for. So if you are looking for an involving experience and have a liking for ""underdog"" characters, I suggest giving Hack a chance, especially now that it's finally getting off its feet.",1,1,0.9727096557617188,0,0.9498659372329712,107,1,1,1
8086,bert_only_correct,"Watching ""Baghban"" is the movie equivalent of trying to eat one's way out of a vat of saltwater taffy for nigh unto three hours. This Indian film is a sticky sweet, sentimental soap opera that starts off like ""King Lear,"" moves on to ""Romeo and Juliet"" in the middle section, then heads back again to ""King Lear"" for its tear-soaked finale.<br /><br />Raj Malhotra is a bank accountant who seems to have everything a man could possibly want out of life: a wife who adores him, a family who loves him, and a job from which he is about to retire after a lifetime of faithful service. Even though Raj and his wife, Pooja, have been married for 40 years and have four grown sons, they still act like a couple of love struck newlyweds, cooing and sighing, batting their eyes at one another and whispering sweet nothings into each other's ears almost to the point of nausea. In fact, the whole bloody brood is so happy, loving and harmonious that they make the Von Trapps look like a dysfunctional family in comparison. The parents and children joke together, laugh together, even perform elaborately choreographed, ""spontaneous"" song-and-dance numbers together (like many Bollywood productions, ""Baghban"" is a drama interspersed with a great number - in this case, far too great a number - of musical sequences).<br /><br />Anyone who knows anything at all about storytelling is aware that such unadulterated bliss can not be allowed to go unpunished for long, and that all that joy is merely the prelude to some awful catastrophe destined to come crashing down on the heads of our unsuspecting revelers. Knowing this, we spend the first hour of the film in fearful expectation, wondering just what form that disaster will take when it does finally arrive. The thunderclap occurs about an hour into the film, when Raj announces to his children that he and their mother have decided to move in with one of their families, leaving the choice of which one it will be up to the kids and their respective spouses. Suddenly, like King Lear discovering the vipers hidden in the familial bosom, Raj finds out that his children are not quite as loving, selfless and eager to share their homes and lives with their parents as he had originally thought. Understandably horrified at the prospect, the kids, in order to foil their parents' plan, come up with a scheme in which Raj will go live with one of their children, while Pooja will live with another; then they will switch off until, eventually, each of the children has had a chance to host both parents and then the cycle will repeat itself ad infinitum. Much to the chagrin of the kids, the parents accede to the plan, even though the two are deeply in love with one another and have never spent any time apart. Thus, the second and most of the third hour are spent with the two aging (albeit married) lovers pining away for one another, while their ungrateful, insensitive little brats do everything in their power to make their parents understand how unwelcome they are in their homes.<br /><br />One of the major problems with ""Baghban"" is that it lacks subtlety in both its storytelling and direction. The love that Ray and Pooja feel for one another, as well as the almost giddy closeness of the family unit, is laid on so thickly in the first hour that the film almost collapses under the weight of the sentimentality. Then, virtually without any warning, the screenplay turns on a dime and converts the kids into callous, self-centered monsters and the parents into passive, whiny victims of that callousness. Raj and Pooja are a little too long in the tooth and a little too self-reliant to be doing the dreamy-eyed, pouting, unrequited love bit, more appropriate to lovelorn school kids than the parents of four grown children. The purple prose style, in which every emotion is underlined and highlighted, leads to intense overacting and a heavy reliance on corny reaction shots and melodramatic music for punctuation. The musical numbers convey a certain liberating joy in the beginning, but they go on for so long and turn up so frequently that they quickly lose their effectiveness and serve only to pad out the material to unendurable proportions. At least a full hour could be excised from this bloated production with no discernible harm being done - and quite a bit of good. There really is no reason why this film needs to drag on for a punishing three hours. Most egregious of all is the seemingly endless harangue we are subjected to an the end, a speech in which Raj (who has somehow managed to turn his experiences into an award-winning bestseller) lectures us all on the verities of parent/child relationships for ten straight minutes at the very least.<br /><br />""Baghban"" is a sappy, corny saga, filled with more sugar and goo than a king-sized box of See's chocolates. Sample at your own risk.",0,0,0.9045703411102296,1,0.949238419532776,841,1,5,1
3250,bert_only_correct,"While I agree that this was the most horrendous movie ever made, I am proud to say I own a copy simply because myself and a bunch of my friends were extras (mostly in the dance club scenes, but a few others as well. This movie had potential with Bolo and the director of Enter the Dragon signed on, but as someone who was on set most every day I can tell you that Robert Clouse was an old and confused individual, at least during the making of this movie. It was a wonder he could find his way to the set everyday. I would also like to think that this might have been a better movie if a lot of it had not been destroyed in a fire at Morning Calm studios. I can't say that it would have been for sure, but it would be nice to think so. I was actually surprised that it was ever released, and that someone like Bolo would attach his name to it without a fight. Oh well. Also look at the extras for pro wrestler Scott Levy, AKA Raven. He was a wrestler in Portland at the time...nice guy, very smart.",0,0,0.993809163570404,1,0.948816180229187,200,1,2,1
23830,bert_only_correct,"This lasted several years despite the late hour it was on.<br /><br />Like a lot of 80's crime dramas, it looked cold. Both physically and figuratively. This isn't a bad thing though. And the (obviously) low budget actually worked in it's favor. Gritty during a time when 'slick' was in.<br /><br />Allan Royal's wraparound segments as the news writer gave it a slight edge.<br /><br />The only actors I remembered were Scott Nylands (Earthquake) and Tony Rosato (SCTV). The cast of barely knowns was a good thing because one could see the group as a whole and not as a bunch of people supporting a 'star.' And yes, that's a young Clark Johnson (Homicide) in a recurring spot.<br /><br />I hope a DVD release is in the future. Someone out there wanna get on that?",1,1,0.9779927730560304,0,0.948161005973816,135,1,2,0
23661,bert_only_correct,"For all losers who gave it negative review,its because you probably have sex once in 2 years,or you are in LTR with one girl for years. And guess what ? She is going to cheat on you when player like those on that show approach her somewhere.Off course any male who is not as good as these guys are going to hate them and hate the show. And that one chick who thinks this show is meant to mock these guys.. its more actually how to show clueless man how to pick up woman.What these guys are doing it way better then what most man are doing-not approaching at all.For anybody who has open mind I recommend to read the book ""the game"" by neil strauss.It deals with similar theme as this show",1,1,0.8641144633293152,0,0.9481040239334106,133,1,1,0
10384,bert_only_correct,"Sheltered young woman, home-schooled and possibly quite gifted, harbors a disturbed, overly-emotional side which comes to the surface after her absentee father pays her mother a visit, asking for a divorce. Directed by celebrated cinematographer William A. Fraker, this ill-titled psychological thriller falls into the trap that most films helmed by directors of photography find themselves in: each shot is composed for the utmost style, but at the sacrifice of fluid pacing and a tight, gripping narrative. Fraker (and his cinematographer, László Kovács) are very fond of gauzy whites and golden tones, giving the picture a burnished, tableaux feel. The mansion at the center of the action looks like a funeral parlor, and Fraker paces the wheezing yarn just like a funeral. Robert Shaw and Sally Kellerman (as Shaw's fiancée), two of the most interesting actors of the 1970s, manage to cut through the plastic overlay and are quite compelling despite the jagged editing (which turns their scenes into little bits of half-realized business). Sondra Locke, another interesting screen personality, seems cast for her resemblance to Catherine Deneuve in ""Repulsion"". Pale and saucer-eyed, with imposingly thick and long hair, Locke is a curious human puzzle, and she's initially quite intimidating and dangerous; however, this role is so old-hat that Locke can find nothing fresh to bring out of the deep freeze, and she flounders. Fraker allows Locke's freak-out scenes to go on and on, while Shaw (looking terrifically debonair) is put in the impossible position of playing touchy-feely daddy to her. All of this nonsense might be worth slogging through if the screenplay had been peppered with a modicum of tangibility (or, at the very least, some dry wit or humorous relief). As it is, Lewis John Carlino and Edward Hume's limp script, adapted from Stanton Forbes' novel ""Go To Thy Deathbed"", strands the viewer early on, and only the charisma of the players gets us to the finish line. *1/2 from ****",0,0,0.9679043292999268,1,0.9478249549865724,323,1,0,1
6693,bert_only_correct,"I am still trying to figure out what the target of this movie was: 1) Whether to show how stupid, disorganized, unprofessional and arrogant the police is (I surely could add various adjectives here, but I think my point on this is clear). 2) Whether to show how a twisted-minded crook that does not know what he wants from himself can create chaos. 3) Whether to show if a persistent detective will solve a case just by asking the criminal the same stupid question over and over again till the criminal answers? 4) Or was it just to show that any 90 minutes of filmed material can still be called a MOVIE<br /><br />This was one of those movies, that in a way - did not disappoint me. From the first 10 minutes I kind of figured out that this movie will not be nominated for the best movie award, and surprisingly enough  this was consistent throughout the whole time. It was stupid enough to be worth the wait to see how stupidly it will continue and end  and I was not disappointed there either. <br /><br />Was it a complete waist of time? YES. Which raises your question  WHY DID I WATCH IT THROUGHOUT? Well, I was trying to fall asleep, and I thought this was a great candidate for that, but unfortunately I had too much coffee before that",0,0,0.9665693640708924,1,0.9468109011650084,235,1,4,1
7045,bert_only_correct,"This is a fine concept piece and the acting by Brando is a fine piece of work. Dean Martin isn't bad and Montgomery Clift is quite good as well. Unfortunately, it's a very disjointed, very long piece that really should have been edited down to something closer to 2 hours (it's almost 3 hours). <br /><br />We follow the lives of 3 men from 1938 through the end of WWII and watch as they discover who they are and what they might become as they discover both the world about them and what they're made of. For some, it's the women in their lives that brings about this realization, for others, it's the broader general circumstances. All too often however, I found myself asking what had just happened or what the import of a particular scene was.",0,0,0.9961546063423156,1,0.9459476470947266,137,1,1,0
13343,bert_only_correct,"When I first got wind of this picture, it was just called ""Shepherd"" and was supposed to be the film that would put JCVD back into chances of doing theatrical shtuff. I was very well excited about the whole piece.<br /><br />By the time it was titled ""The Shepherd: Border Patrol,"" I was tap-dancing in excitement for this flick. With Isaac Fluorentine at the helm of directing, and JJ Perry pulling stunt coordination, I almost peed me pants in anticipation. Pics were released of JCVD kicking 8 different kinds of arse as well as Scott Adkins playing what I thought was the villain, and I was mind-blown in excitement. I thought it was going to be another epic martial arts situation like Lone Wolf McQuade.<br /><br />Then it came out. I ordered it off Blockbuster online for $20 and was ready for anything. The reviews from vandammefan.net kinda had my ideas alittle altered, but I braced myself. The mail came on day 4 and I ripped open the package. My initial plan was to rush upstairs, rip the face off the cardboard packaging, then smash the case in the proper dynamics so the disc would land in my DVD player. However, I stared at the case for 10 minutes then placed the disc in my player and watched the film.<br /><br />By the time it was over, I was cool as a fool in the pool. The Shepherd is certainly one of my all-time favorite direct-to-video films ever and makes Derailed look like even more of the toilet mess that it is. Sure, some of the fights ran a twee bit short, but they were still VERY awesome. The shootouts were superb, as was Scott Adkins, who SHOULD have been the villain, unlike the forgettable Steven Lord.<br /><br />I highly recommend this flick. Seriously.",1,1,0.9445594549179076,0,0.9455829858779908,304,1,0,1
21118,bert_only_correct,"This Norwegian film starts with a man jumping over the subway, apparently committing suicide. But the next scene shows him arriving in a lonely bus into a desert. He meets a man, and is shipped off to a mysterious city, where he starts working in an aseptic modern office as an accountant. The coworkers seem nice, if guarded, he soon meets a girlfriend, yet the city seems utterly strange, as food has no taste, alcohol doesn't make you drunk, and there's nary a children around. Is this a dream, or is he in paradise, or in hell?. While at times, the films looks as extended episode of The Twilight Zone (even at ninety minutes, the movie seems a bit long), it is quite thought provoking. The best scenes are those in which the exaggeration is minimal, as when the people engage in banal conversations about interior decoration, and recoil at discussing deeper issues. I always thought there was something inhuman in advanced capitalist societies, in the way they try to repress the basic urges of human nature. And this movie is best when it devastatingly critiques this life style. Unfortunately, the movie ends up a big long, and the director doesn't seem to know how to end it, but most for of the running time this is very much worth seeing.",1,1,0.5940921306610107,0,0.9450678825378418,221,1,3,1
23639,bert_only_correct,"What can I say? I couldn't sleep and I came across this movie on MTV. I started watching it with every intention of changing the channel if it started to get lame as so many anti-drug movies do but I got sucked into this movie and I couldn't stop watching. Nick Stahl did an amazing job with his character, and in my opinion he really made the movie something worth watching. I was interested in purchasing the soundtrack to the movie (or even the movie itself) and MTV.com was no help at all, but believe it or not Amazon.com is taking pre-orders for the August 5th release of the movie on DVD. I know I had a hard time tracking it down, and I'm sure other people might have had the same problem. I'm buying my own copy so I can drool over Nick Stahl while bawling my eyes out at the same time thanks to the emotional storyline!",1,1,0.9988570213317872,0,0.9450572729110718,159,1,4,1
11165,bert_only_correct,"""A lot of the films I've made probably could have worked just as well 50 years ago, and that's just because I have a lot of old-fashion values."" - Steven Spielberg<br /><br />Some points..<br /><br />1. Though this film is a loose remake of ""A Guy Named Joe"", it also borrows heavily from ""A Matter of Life and Death"" and ""Wings of Desire"".<br /><br />2. This was Spielberg's second attempt at being Frank Capra. <br /><br />3. Spielberg has often said that he wishes to make a ""Frank Capra movie"" in the vein of ""It's A Wonderful Life"" and ""Mrs Smith Goes To Washington"". Judging from his recent attempts to get a ""Harvey"" remake off the ground, it seems as though Spielberg still holds this dream, the director rightfully not satisfied with his last 3 ventures into Capracorn.<br /><br />4. Critics at the time bashed ""Always"", stating that the elaborate action sequences distracted from the film's romance, but that's really not the problem at all. The problem is that ""Always"" needs a lot more special effects to distract us from the fact that Spielberg can't film any line of dialogue that doesn't end in an exclamation point.<br /><br />5. The film is filled with comedy that just doesn't work. Spielberg's comedic tastes aren't very sophisticated, and seem to be ripped right out of 1950's screwballs and Looney Tune cartoons. These exaggerated antics may work in a cartoon universe, but in a film it just seems like an odd marriage.<br /><br />6. The film's lead couple come across as brother and sister, not lovers. Spielberg's films have always being apprehensive toward sex and intimacy, but this film goes to extreme lengths: she's a wisecracking tomboy and he's a wisecracking old man. They're more irritating than endearing.<br /><br />7. The film contains one good scene, in which John Goodman argues with Holly Hunter, but for the most part the film's characters are too annoying. There's no subtlety, every emotion overplayed, every joke over designed, every sequence filled with unnecessary busyness.<br /><br />8. ""Always"" and ""Hook"" taught Spielberg how to con audiences. After their failure (and the twin financial failures of ""The Color Purple"" and ""Empire of the Sun"") Spielberg dumped the goofy colour cinematography of ""Color Purple"" and ""Empire of the Sun"" in favour for the more desaturated ""black and white"" worlds of ""Schindler's List"", ""Munich"", ""Minority Report"" and ""Saving Private Ryan"". From here on, ""less light"" and ""dark cinematography"" became equated with ""serious topics"".<br /><br />9. After the financial success of each ""dark film"" Spielberg reverts back to his colour cinematography, and falls flat on his face once again. ""Amistad"" followed ""Schindler's List"", ""AI"" followed ""Ryan"" and ""Lincoln"" will follow ""Munich"". These ""colour"" films are always bashed for being too tacky, sentimental, corny and hokey, but the truth is, if you removed the desaturation, all these ""serious"" films would feel the same way.<br /><br />10. Since the 70s, Spielberg has tried to differentiate himself from the other brat pack directors (Scorsese, De Palma, Coppola etc), by pretending to be an ""optimist"" and ""humanist"". He would himself state this repeatedly during many interviews in the late 70s. The reality, though, is that he is probably the biggest sadist of all these directors, the very form of his films often undermining their content, their very box office performances always proportionate to their dazzling displays of carnage. <br /><br />11. The failure of Spielberg to connect with any of the characters in ""Always"", and the relish he shows, instead, for filming forest fires, air-planes crashing etc, perfectly encapsulates the rest of his filmography. People running from dinosaurs, sharks, Nazis, tripods, rocks etc...this is what Spielberg delights in. The moment his characters stop to speak, however, everything self-destructs. A film like ""Amistad"" failed, in other words, because not enough blacks died and too many whites talked.<br /><br />12. The film's flying scenes aren't up to the standard's set several years earlier in the mega-hit ""Top Gun"". Of course, when your ""enemy"" is a forest fire, it's hard to make things cinematic.<br /><br />13. Failures like ""1941"", ""Hook"", ""Always"" etc are often more illuminating that Spielberg's more successful films. They reveal the steel skeleton beneath the technique. They show what the amusement park ride looks like when its not working, revealing the vacuum beneath the broken machinery.<br /><br />5/10  There's one good sequence here (two actors in a room, simply improvising), but this is mostly an annoying picture with a predictable script.<br /><br />Worth one viewing.",0,0,0.782253086566925,1,0.9447795748710632,751,1,11,1
6405,bert_only_correct,"This script was mildly original when it was written in 1935, but the poor performances and the inconsistent quality level make it impossible to recommend. Some of the vignettes are absolutely terrible and the dialogue is never natural. A few of the plot twists were creative, but I was very surprised to see it so highly rated here at the IMDB. A few scenes are worthwhile, it's as a film that if fails completely to entertain. If you like this sort of montage, run don't walk and get ""Tales of Manhattan"" (1942) a marvelous film that follows the life and times of a topcoat.",0,0,0.99306458234787,1,0.9440683722496032,104,1,2,1
3316,bert_only_correct,"Take the secret agent / James Bond craze of the sixties, mix in some concepts from Sax Rohmer's female Fu Manchu femme fatale and stir in some absurdest twisted revisionism by director Franco - you have the man-hating lesbian Sumuru, or ""The 7 Secrets of..."" - better known as ""The Girl From Rio"" in the USA, recalling ""That Man From Rio,"" which has nothing to do with this. Yes, this does take place in Brazil, we must give it that. Sumuru, or Sumitra as she's also referred to, is like an evil version of ""Modesty Blaise,"" played here by actress Eaton with that familiar coy smile which most of us first became acquainted with in ""Goldfinger."" There are numerous close-up shots of her staring off camera, slowly opening her mouth, probably while watching something unpleasant (however, she is doubled in her key lesbian scene). She controls an entire army of female warriors, colorfully costumed, and rules a city called Femina or something (just outside Rio de Janeiro?). These concepts, which previously appeared in ""The Million Eyes of Sumuru,"" sound terrific, but, despite some intriguing set design & visuals, it follows the same campy atmosphere of, for example, the very dated ""Some Girls Do,"" which came out around the same time and which also featured a female army. At first glance, the sight of all these armed females, usually lined up in a row, catches one's interest, but, after 15 minutes or so, you realize there's nothing else there beyond just setting up the visual.<br /><br />The plot follows what seems like a secret agent, a male, arriving in Brazil with 10 million dollars. He catches the attention of the local crime lord (Sanders, hamming it up as an elderly Bond-type villain), who sends dark-suited thugs in bowler hats to accost him. This sets everything up for a 3-way conflict between the agent, the crime lord and the mysterious Sumuru (the crime lord wants Sumuru's secrets). Sumuru also keeps various prisoners in glass cages - maybe that's one of the secrets. This sounds exciting but there are problems which go beyond just a slow pace; there are many shots which could have used a lot of tightening: one shot of an arriving airplane, for example, stays on the craft as it settles to a near stop, as if this had never been captured on film before. There's a similar approach to a typical sunset, as if there's something unusual about it. The fight scenes are very substandard, as if the filmmakers had to use the first takes. To add some production value, there's a scene of the real Rio carnival about midway through. I'm guessing there were various budget problems, especially evident in the climactic battle, where fake sound effects and smoke cover up a lot of bogus action, such as the lack of even real-looking guns - it calls to mind those times when kids use plastic guns and pretend bullets are being fired, falling over unconvincingly. There are touches of sadism, such as torturing a character to get answers, and female nudity, an early depiction of such after some restrictions were lifted. But, mostly, you'll be rolling your eyes. Hero:3 Villains:5 Femme Fatales:5 Henchmen:4 Fights:3 Stunts/Chases:3 Gadgets:4 Auto:4 Locations:6 Pace:3 overall:4",0,0,0.9978240728378296,1,0.943894863128662,542,1,1,1
24432,bert_only_correct,"Columbo is guest lecturer for a criminology class. The students invite him along for their after-class get-together. Transiting the nearby parking garage, they discover their regular teacher, next to his car, dead from a gunshot wound. (No, Columbo was not after the man's job.) As a class project, Columbo involves the students in his sleuthing.<br /><br />Two students, tentatively identified by the viewer as culprits, were in the lecture hall for the entire class. Furthermore, surveillance camera tapes of the parking garage show that no one other than the professor entered or left after he was last seen unexpectedly departing the lecture hall.<br /><br />Reversing the normal routine, Columbo is the one that is pestered by the evil (?) duo, eager for progress reports and an ear for their theories. Forensic evidence is almost nonexistent. Solution of the case hinges on some eventual and interesting good luck.<br /><br />On first viewing, it seemed that Columbo had swallowed whole the culprits' misdirection; however, on repeat viewing, small details revealed that not to have been the case at all.<br /><br />This reviewer has yet to tire of ""Columbo Goes to College.""",1,1,0.5625443458557129,0,0.9436712265014648,189,1,3,1
24785,bert_only_correct,"The Frozen Limits is a big screen vehicle for the artists known as The Crazy Gang. They were a group of British entertainers who formed in the early 1930s. In the main the group's six men were Bud Flanagan, Chesney Allen, Jimmy Nervo, Teddy Knox, Charlie Naughton and Jimmy Gold. Hugely popular in the variety halls the group were also darlings of the then Royal Family. The plot here sees them as the Wonder Boys troupe who set off to seek their fortunes in Alaska after reading about a gold rush in the newspaper. Only problem is is that when they finally get to Red Gulch it turns out they are 40 years too late!<br /><br />I often cringe when I see the statement ""it's very British"" because it implies that those not of the British Isles may struggle to get it. The reason it bothers me is because in this www/internet age I have garnered a ream of non British film loving friends who have been known to split their sides at the best of Ealing, Will Hay and the imperious Terry-Thomas. So, then, is it true that something such as The Frozen Limits is unlikely to be appreciated by a non British audience? Well yes it's true, so much here is topically British, but really it has to be said that the classic movie fan is pretty well versed in history, and when all is said and done the visual mirth here is universal. With the anarchic ""not"" so wild west make over an absolute winner. A winner that has every chance of being more appreciated by an American audience now than it will be by a British audience. Not all the comedy works, and in truth the ""big 6"" are trumped big time by a film stealing Moore Marriott. But there are skits and parodies here that deserve respect and a nod of approval from more illustrious comedy acts. You are unlikely to nearly fall off your chair like I did because of an Ovaltine gag, but if you be a classic comedy film fan? I feel sure that you will at the worst acknowledge there's some very talented people at work here.<br /><br />Now then, dose the Mounties always get their man? 8/10",1,1,0.965535283088684,0,0.9412766695022584,377,1,2,1
19225,bert_only_correct,"No, ""Lifeforce"" is not a great movie.<br /><br />It's not a good movie.<br /><br />It is, however, an average movie with some good effects and a compelling storyline (and, of course, Mathilda May). It may actually be one of my favorite SF/horror flicks for the very simple reason that they try to reason their way through the science of the space vampires. How often do you see that? Not even in ""Alien"" (the SF/horror flick of all time) does science come into the story at all. In ""Lifeforce"" they are trying to make reason of an unreasonable world.<br /><br />Now, do I think it's successful? No. I think the movie has the issue of a massive ensemble cast that Hooper is straining to keep collected and on track and that the viewers have to focus on more than one 'villian' and there are one too many road trips.<br /><br />To be honest, the movie is eye candy and fun to watch. but there is great potential here for a superior remake to take a hold of what Hooper was trying to do and really create a strong, scary, SF/horror movie.<br /><br />If the remake does happen, however, I demand that Mathilda May have a cameo.",1,1,0.6116447448730469,0,0.9407222867012024,205,1,3,1
6913,bert_only_correct,"You've got to watch this movie! It is so bad it actually is great.<br /><br />You've got your crazy but gutsy captain who of course is having an affair with his worn out used to be gorgeous copilot. And of course the mid air collision occurs when the captain's enemy and rivalis along for the ride to geYou've got your ex Vietnam Vet who is can't handle the pressure of another mid air collision and crash landing. Then you've got your old crazy Army Air corp buddy who is flying the chase plane and trying to well I can't tell you what he's trying to do. The plane keeps going up, up and well and then you've got your greedy and immoral corporate engineer and then you've got your Ice Station Zebra cold and then Lucky saves the bad guy from drowing so they can land the plane! aND IT DOESN'T END --- IT JUST GOES ON AND ON! You've got to watch this. It's great! YOU'VE GOT TO BE KIDDING! DID THEY ACTUALLY SHOW THIS ON COMMERCIAL TELEVISION AND HOW IT WAS EVER SHOWN ON CABLE.",0,0,0.9478073716163636,1,0.940060257911682,187,1,3,1
7113,bert_only_correct,"Well, I don't normally think there's such a thing as a HORRIBLE movie, but this is pretty damned close! The best acting performance in the whole thing was Snoop Dogg, who has one line in a 10 second scene. I agree with the ""glad it was short"" review. The music videos at the end were cool though.",0,0,0.9814246892929076,1,0.939236342906952,57,1,1,1
21951,bert_only_correct,"Crossfire is one of those films from the Forties that is crying for a remake, if for no other reason than maybe it's time it should be done as originally written. The story on which the film is based is about the killing of a gay man. But anti-Semitism was certainly a hot topic in the days of post World War II with the holocaust fresh in everyone's mind.<br /><br />In the Lee Server biography of Robert Mitchum, Edward Dmytryk the director was interviewed and and bluntly said that the film could never have been made about a hate crime against gays at the time with The Code firmly in place. It could have been though because the character of Robert Ryan is such an equal opportunity hater of everything that deviates from his societal norms.<br /><br />Mitchum was told in no uncertain terms that he was in the film strictly for the ride. Robert Young was cast as the Washington, DC Police homicide captain who catches the case and while Mitchum was second billed, he knew from the beginning the film would belong to Ryan. But he was RKO's new star by dint of his performances in The Story Of GI Joe and Till The End Of Time so he was there for box office insurance. Mitchum's part was as a sergeant and friend of the original suspect in the case, George Cooper.<br /><br />Crossfire is not a whodunit, even though we don't see the crime it becomes clear that Montgomery is the one who kills Sam Levene, the quintessential Jewish salesperson. And it becomes clear to Young and Mitchum that Ryan is the guilty party almost as fast as it does to the audience. It becomes just a question of getting the evidence.<br /><br />Ryan earned one of several Academy Award nominations the film garnered, his Best Supporting Actor category. Though he lost to Edmund Gwenn, the film was Ryan's breakthrough role. Similarly Gloria Grahame was nominated for a brief part as a party girl for Best Supporting Actress, but she lost to Celeste Holm for Gentleman's Agreement. In fact Crossfire ran up against Gentleman's Agreement and lost for Best Picture and Best director for Dmytryk to Elia Kazan. It's fifth nomination for Best Screenplay and Crossfire came up short again with the winner being Miracle on 34th Street.<br /><br />Gloria Grahame also had her own problems on the set which spilled over from her personal life. She was having big trouble with her then husband Stanley Clements who was an abusive husband. He was hanging around the set causing Ed Dmytryk a lot of problems. Fortunately Grahame's part was a small one. In fact the whole film was shot in typical RKO economy style in 20 days.<br /><br />Robert Young has a particularly fine scene with William Phipps a young kid from Tennessee in Mitchum and Ryan's outfit who Ryan constantly belittles. Young is most eloquent in speaking about the corrosive nature of hate and how it affected his family as Irish Catholics who came over in the potato famine years. It was one of Robert Young's best moments on screen in his long career.<br /><br />As fine a film as Crossfire is, it's time to be remade as a story about an anti-gay hate crime. Especially with the real killing of Barry Winchell from the last decade and the debate about gays in the military.<br /><br />That's a film who's time has come and almost gone.",1,1,0.9241830706596376,0,0.938970685005188,580,1,5,1
